#TUCAN Gradiometer B-field Measurements
#
#Scan freq: 5000 Hz
#Sample freq: 8.33 Hz
#Range of Fluxgate: 500 μ T
#Fluxgate 1 Serial No. 523
#	 x-offset: 0.5896 ± 0.0015 μ T
#	 y-offset: 0.5861 ± 0.0007 μ T
#	 z-offset: 0.4189 ± 0.0007 μ T
#Date: 2023-01-10 13:47:09.065110
#Start Time: 2023-01-10 13:44:03.010861
#End Time: 2023-01-10 13:46:59.452913
#Experimenters: Emma
#Comments: Square wave coil on, F=0.1Hz, Vpp= 5V, duty=50%, 21,5 ohm resistor in series, FG might have offset?
# 
Time,Bx (μ T),By (μ T),Bz (μ T)
2023-01-10 13:45:55.902138,20.040499468793314,-17.196333046240966,30.098157061839633
2023-01-10 13:45:56.344667,20.03410076425007,-17.189935364813778,30.10574071166866
2023-01-10 13:45:56.786735,20.038998538097985,-17.184801422927762,30.10684666060206
2023-01-10 13:45:57.269097,20.040104487031385,-17.186065162468935,30.100684945115972
2023-01-10 13:45:57.714180,20.04263237030773,-17.193015729945387,30.093180291639328
2023-01-10 13:45:58.154849,20.03536470588824,-17.18906654387922,30.1016329013446
2023-01-10 13:45:58.597037,20.047372151450872,-17.19048825086304,30.197218487731337
2023-01-10 13:45:59.036074,20.051005983660616,-17.190883169469657,30.784635364071615
2023-01-10 13:45:59.475487,20.051400965422545,-17.188513657829958,30.800592627253536
2023-01-10 13:45:59.913655,20.05700970644193,-17.190330283420394,30.800592627253536
2023-01-10 13:46:00.353803,20.05558777209899,-17.191751990404214,30.801303594425004
2023-01-10 13:46:00.794574,20.055982753860917,-17.192936746224063,30.803989470406123
2023-01-10 13:46:01.289811,20.052506914355945,-17.189619429928484,30.80635936097769
2023-01-10 13:46:01.725550,20.050137023784373,-17.185749227583642,30.802409543358404
2023-01-10 13:46:02.167363,20.05298089247026,-17.189461462485838,30.800039652786836
2023-01-10 13:46:02.606117,20.050058027431987,-17.192778778781417,30.804621441225212
2023-01-10 13:46:03.048928,20.05503479763229,-17.192067925289507,30.801382590777393
2023-01-10 13:46:03.486889,20.0499790310796,-17.194595404371853,30.80793928802541
2023-01-10 13:46:03.929416,20.048399104031887,-17.191515039240244,30.692762606247015
2023-01-10 13:46:04.365717,20.042553373955343,-17.180062399648364,30.098947025363486
2023-01-10 13:46:04.824392,20.044686275469758,-17.186065162468935,30.0994210034778
2023-01-10 13:46:05.261828,20.039156530802757,-17.185038374091732,30.10147490863983
2023-01-10 13:46:05.704112,20.041210435964786,-17.185828211304965,30.098631039953943
2023-01-10 13:46:06.186316,20.036786640231185,-17.18788178805937,30.099736988887344
2023-01-10 13:46:06.634176,20.038840545393214,-17.189382478764514,30.099657992534958
2023-01-10 13:46:07.075024,20.046898173336558,-17.186539064796875,30.099657992534958
2023-01-10 13:46:07.677809,20.045081257231686,-17.190804185748334,30.09823605819201
2023-01-10 13:46:08.127655,20.036549651174028,-17.190172315977748,30.104318777325716
2023-01-10 13:46:08.570745,20.0433433374792,-17.189461462485838,30.155903395433597
2023-01-10 13:46:09.016469,20.05558777209899,-17.187960771780695,30.68873379227534
2023-01-10 13:46:09.470811,20.055429779394217,-17.18788178805937,30.799723667377293
2023-01-10 13:46:09.930255,20.05479780857513,-17.190409267141717,30.798143740329582
2023-01-10 13:46:10.386632,20.05463981587036,-17.19522727414244,30.804700437577594
2023-01-10 13:46:10.889150,20.050453009193916,-17.186460081075552,30.799723667377293
2023-01-10 13:46:11.346802,20.054323830460817,-17.189224511321868,30.80477943392998
2023-01-10 13:46:11.800374,20.05811565537533,-17.192304876453477,30.79932868561536
2023-01-10 13:46:12.265419,20.06056454229929,-17.192225892732154,30.804700437577594
2023-01-10 13:46:12.722664,20.052269925298788,-17.190646218305687,30.80319950688227
2023-01-10 13:46:13.184432,20.055429779394217,-17.19380556715862,30.804937426634748
2023-01-10 13:46:13.639304,20.054402826813202,-17.19143605551892,30.691498664608847
2023-01-10 13:46:14.093127,20.04239538125057,-17.193884550879943,30.103528813801862
2023-01-10 13:46:14.550294,20.0438963119459,-17.192304876453477,30.09792007278247
2023-01-10 13:46:15.044850,20.044528282764986,-17.195306257863763,30.103212828392316
2023-01-10 13:46:15.502491,20.04184240678387,-17.19309471366671,30.102975839335162
2023-01-10 13:46:15.956510,20.042869359364886,-17.18954044620716,30.100052974296887
2023-01-10 13:46:16.418160,20.044133301003058,-17.20099308579904,30.10202788310653
2023-01-10 13:46:16.874107,20.042711366660114,-17.192067925289507,30.097288101963386
2023-01-10 13:46:17.339099,20.041368428669557,-17.19664898112626,30.095866167620443
2023-01-10 13:46:17.797805,20.039156530802757,-17.19593812763435,30.101237919582672
2023-01-10 13:46:18.252891,20.046029213460315,-17.19427946948656,30.094760218687043
2023-01-10 13:46:18.763705,20.04800412226996,-17.19546422530641,30.208909947884422
2023-01-10 13:46:19.232327,20.055666768451374,-17.198386622995372,30.800039652786836
2023-01-10 13:46:19.688165,20.060327553242132,-17.1971228834542,30.797590765862882
2023-01-10 13:46:20.145282,20.063961385451876,-17.197517802060815,30.800829616310693
2023-01-10 13:46:20.603154,20.06980711552842,-17.1923838601748,30.798380729386736
2023-01-10 13:46:21.000406,20.065067334385276,-17.189698413649808,30.798538722091507
2023-01-10 13:46:21.394677,20.065225327090047,-17.189224511321868,30.79308797377689
2023-01-10 13:46:21.789163,20.066963246842533,-17.188276706665988,30.79514187893892
2023-01-10 13:46:22.181197,20.067437224956848,-17.18258987873071,30.799249689262982
2023-01-10 13:46:22.578070,20.071229049871363,-17.176745083352785,30.798933703853436
2023-01-10 13:46:22.968933,20.066568265080605,-17.181010204304243,30.798538722091507
2023-01-10 13:46:23.359643,20.063013429223247,-17.173348783335882,30.799644671024907
2023-01-10 13:46:23.761227,20.06016956053736,-17.173348783335882,30.691735653666
2023-01-10 13:46:24.165958,20.048478100384273,-17.172637929843972,30.096498138439532
2023-01-10 13:46:24.568043,20.047372151450872,-17.177455936844694,30.091363375534456
2023-01-10 13:46:24.974702,20.042711366660114,-17.17066333681089,30.09515520044897
2023-01-10 13:46:25.376534,20.047925125917573,-17.174770490319702,30.094681222334657
2023-01-10 13:46:25.960373,20.04263237030773,-17.17421760427044,30.096893120201457
2023-01-10 13:46:26.367030,20.045713228050772,-17.17548134381161,30.096814123849068
2023-01-10 13:46:26.825703,20.044133301003058,-17.178245774057928,30.094365236925114
2023-01-10 13:46:27.235777,20.0416844140791,-17.17856170894322,30.097367098315768
2023-01-10 13:46:27.648724,20.045476238993615,-17.17642914846749,30.096893120201457
2023-01-10 13:46:28.059828,20.0444492864126,-17.18093122058292,30.097999069134858
2023-01-10 13:46:28.470153,20.047135162393715,-17.18448548804247,30.103844799211398
2023-01-10 13:46:28.883057,20.045555235346,-17.177297969402048,30.20804098800818
2023-01-10 13:46:29.293210,20.053454870584574,-17.18495939037041,30.799644671024907
2023-01-10 13:46:29.696871,20.054876804927517,-17.182668862452033,30.799170692910593
2023-01-10 13:46:30.108534,20.05203293624163,-17.187723820616725,30.801777572539322
2023-01-10 13:46:30.515643,20.055271786689445,-17.187723820616725,30.798064743977193
2023-01-10 13:46:30.971308,20.056772717384774,-17.18709195084614,30.79616883151994
2023-01-10 13:46:31.380468,20.056061750213303,-17.184406504321146,30.801698576186936
2023-01-10 13:46:31.804700,20.05479780857513,-17.182510895009386,30.80588538286338
2023-01-10 13:46:32.210594,20.05685171373716,-17.188513657829958,30.803436495939422
2023-01-10 13:46:32.619627,20.05558777209899,-17.18717093456746,30.801145601720236
2023-01-10 13:46:33.023250,20.06222346569939,-17.19167300668289,30.80849226249211
2023-01-10 13:46:33.430980,20.056772717384774,-17.18977739737113,30.804463448520437
2023-01-10 13:46:33.842481,20.059695582423046,-17.188434674108635,30.690550708380215
2023-01-10 13:46:34.254496,20.044528282764986,-17.184406504321146,30.102501861220844
2023-01-10 13:46:34.680919,20.04484426817453,-17.180378334533657,30.09878903265871
2023-01-10 13:46:35.114537,20.043264341126815,-17.187249918288785,30.100763941468355
2023-01-10 13:46:35.523081,20.05479780857513,-17.185591260140995,30.10044795605882
2023-01-10 13:46:35.934282,20.0461082098127,-17.185354308977026,30.100684945115972
2023-01-10 13:46:36.346148,20.046582187927015,-17.187012967124815,30.10637268248775
2023-01-10 13:46:36.755343,20.048952078498587,-17.18614414619026,30.099499999830186
2023-01-10 13:46:37.167357,20.04595021710793,-17.18882959271525,30.09981598523973
2023-01-10 13:46:37.582600,20.048794085793816,-17.18353768338659,30.099657992534958
2023-01-10 13:46:37.993634,20.046740180631787,-17.18756585317408,30.099499999830186
2023-01-10 13:46:38.403219,20.045871220755544,-17.182984797337326,30.10368680650663
2023-01-10 13:46:38.852946,20.05203293624163,-17.186460081075552,30.208277977065336
2023-01-10 13:46:39.262251,20.056061750213303,-17.187012967124815,30.80580638651099
2023-01-10 13:46:39.665799,20.05795766267056,-17.187012967124815,30.806596350034855
2023-01-10 13:46:40.074818,20.058747626194418,-17.190172315977748,30.803752481348965
2023-01-10 13:46:40.479875,20.064909341680504,-17.18709195084614,30.801856568891704
2023-01-10 13:46:40.888691,20.061907480289847,-17.18859264155128,30.806201368272923
2023-01-10 13:46:41.294673,20.05835264443249,-17.18448548804247,30.801303594425004
2023-01-10 13:46:41.866089,20.05740468820386,-17.18495939037041,30.803041514177494
2023-01-10 13:46:42.272205,20.063566403689947,-17.188987560157898,30.804305455815665
2023-01-10 13:46:42.701813,20.05890561889919,-17.187960771780695,30.805411404749066
2023-01-10 13:46:43.130553,20.06427737086142,-17.192067925289507,30.801224598072626
2023-01-10 13:46:43.543149,20.059379597013503,-17.19025129969907,30.803041514177494
2023-01-10 13:46:43.953962,20.05353386693696,-17.192699795060093,30.519760594522268
2023-01-10 13:46:44.368550,20.0505320055463,-17.188197722944665,30.101237919582672
2023-01-10 13:46:44.777351,20.04855709673666,-17.189461462485838,30.10092193417313
2023-01-10 13:46:45.193454,20.050137023784373,-17.190172315977748,30.1016329013446
2023-01-10 13:46:45.599971,20.045555235346,-17.18709195084614,30.094839215039425
2023-01-10 13:46:46.013947,20.041921403136257,-17.188434674108635,30.102975839335162
2023-01-10 13:46:46.422927,20.040499468793314,-17.188434674108635,30.102817846630387
2023-01-10 13:46:46.832796,20.0472141587461,-17.187249918288785,30.104476770030487
2023-01-10 13:46:47.241827,20.044607279117372,-17.186460081075552,30.10574071166866
2023-01-10 13:46:47.691772,20.048241111327116,-17.187012967124815,30.09515520044897
2023-01-10 13:46:48.103643,20.05076899460346,-17.193647599715973,30.099578996182576
2023-01-10 13:46:48.511739,20.05503479763229,-17.189856381092454,30.10258085757323
2023-01-10 13:46:48.922354,20.050611001898687,-17.18590719502629,30.21230679103701
2023-01-10 13:46:49.328826,20.063250418280404,-17.191594022961567,30.805964379215766
2023-01-10 13:46:49.732982,20.06593629426152,-17.194358453207883,30.805648393806223
2023-01-10 13:46:50.141709,20.067121239547305,-17.18756585317408,30.80272552876795
2023-01-10 13:46:50.548522,20.061433502175532,-17.1866180485182,30.806122371920537
2023-01-10 13:46:50.957276,20.06293443287086,-17.18732890201011,30.802251550653637
2023-01-10 13:46:51.400298,20.063803392747104,-17.191278088076274,30.80683333909201
2023-01-10 13:46:51.823315,20.06277644016609,-17.19190995784686,30.80351549229181
2023-01-10 13:46:52.243838,20.060643538651675,-17.1876448368954,30.80256753606318
2023-01-10 13:46:52.667599,20.063645400042333,-17.18788178805937,30.80272552876795
2023-01-10 13:46:53.085886,20.064672352623347,-17.188671625272605,30.801382590777393
2023-01-10 13:46:53.501983,20.067516221309234,-17.185749227583642,30.803436495939422
2023-01-10 13:46:53.921579,20.06664726143299,-17.185828211304965,30.693552569770873
2023-01-10 13:46:54.344548,20.055824761156146,-17.185117357813056,30.10313383203993
2023-01-10 13:46:54.762862,20.05298089247026,-17.186776015960845,30.102738850277998
2023-01-10 13:46:55.185119,20.052269925298788,-17.18377463455056,30.10423978097333
2023-01-10 13:46:55.609148,20.055508775746603,-17.186539064796875,30.102501861220844
2023-01-10 13:46:56.029081,20.05629873927046,-17.187802804338048,30.099736988887344
2023-01-10 13:46:56.450036,20.05424483410843,-17.18495939037041,30.099578996182576
2023-01-10 13:46:56.909427,20.05645673197523,-17.17998341592704,30.100605948763587
2023-01-10 13:46:57.326788,20.049742042022444,-17.182036992681446,30.100210967001654
2023-01-10 13:46:57.744142,20.054323830460817,-17.187012967124815,30.09926301077303
2023-01-10 13:46:58.167511,20.053296877879802,-17.18069426941895,30.100842937820744
2023-01-10 13:46:58.594679,20.058826622546803,-17.18717093456746,30.186080002044946
2023-01-10 13:46:59.022726,20.066015290613905,-17.19048825086304,30.76654519937529
2023-01-10 13:46:59.452913,20.065462316147205,-17.190567234584364,30.79719578410095
